OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment
ORD101578,14/08/2024,CUST1318,REYANSH NAIR,East,Software,VPN Subscription,4.0,226.09,M. Gupta,UPI,Returning
ORD100836,17-Mar-2024,CUST1416,Ayaan Reddy,south,Software,Project Mgmt Tool,1.0,192.45,N. Joshi,Credit Card,Returning
ORD100842,02-May-2025,CUST1002,Aadhya Nair,West,Furniture,Office Chair,4.0,146.41,A. Sharma,Credit Card,New
ORD100959,18/08/2025,CUST1119,Vivaan Singh,North ,Software,Project Mgmt Tool,2.0,358.71,A. Sharma,Net Banking,Returning
ORD100592,10-14-2024,CUST1172,Anika Singh,WEST,Electronics,Webcam HD,5.0,107.82,M. Gupta,Debit Card,New
ORD100343,11-29-2025,CUST1343,Pari Joshi,North ,Software,Antivirus License,4.0,32.4,P. Iyer,Credit Card,Returning
ORD101333,03-29-2025,CUST1073,  Ananya Gupta  ,East,Furniture,Bookshelf,4.0,259.23,R. Verma,Credit Card,New
ORD100293,05-Apr-2025,CUST1293,Aarav Patel,north,Office Supplies,Sticky Notes,1.0,154.69,P. Iyer,Wallet,Returning
ORD100364,06-24-2024,CUST1364,Ishaan Reddy, East,Software,VPN Subscription,2.0,222.04,P. Iyer,Net Banking,Returning
ORD100178,28/12/2024,CUST1178,Myra Sharma,north,Software,VPN Subscription,1.0,129.54,M. Gupta,Debit Card,Returning
ORD100659,27-Nov-2024,CUST1239,Saanvi Singh,north,Electronics,Webcam HD,1.0,141.55,M. Gupta,UPI,Returning
ORD100996,28-Feb-2025,CUST1156,Kavya Reddy,SOUTH,Electronics,Mechanical Keyboard,2.0,53.11,S. Khan,Net Banking,New
ORD100014,2024-02-10,CUST1014,Vihaan Malhotra,North,Office Supplies,Whiteboard,4.0,298.56,N. Joshi,Net Banking,New
ORD101110,02-Dec-2024,CUST1270,  Riya Gupta  ,west,Electronics,Webcam HD,1.0,275.6,N. Joshi,Wallet,Returning
ORD100165,07-03-2025,CUST1165,Anika Malhotra,East,Furniture,Office Chair,4.0,267.21,P. Iyer,UPI,New
ORD101514,2024-06-27,CUST1254,Kavya Iyer,NORTH,Electronics,Wireless Mouse,3.0,90.02,M. Gupta,UPI,New
ORD100059,2025-02-08,CUST1059,Saanvi Chopra,West,Office Supplies,Desk Organizer,2.0,245.16,M. Gupta,UPI,Returning
ORD100709,06-08-2024,CUST1289,Navya Malhotra,EAST,Software,VPN Subscription,3.0,175.07,S. Khan,Debit Card,Returning
ORD100676,23/02/2025,CUST1256,Vivaan Kumar,East,Office Supplies,Whiteboard,1.0,145.53,N. Joshi,Credit Card,Returning
ORD100780,09-Jul-2025,CUST1360,Ishaan Singh,WEST,Software,Cloud Backup Plan,2.0,407.87,R. Verma,Debit Card,Returning
ORD100424,14/05/2025,CUST1004,Anika Reddy,North ,Software,VPN Subscription,1.0,241.51,N. Joshi,UPI,Returning
ORD100292,28/03/2025,CUST1292,Sai Patel,EAST,Electronics,USB-C Hub,5.0,27.84,N. Joshi,Credit Card,New
ORD101065,2025-07-17,CUST1225,Diya Chopra,North ,Electronics,Wireless Mouse,1.0,91.56,M. Gupta,Debit Card,New
ORD101443,20-Sep-2025,CUST1183,Navya Singh,west,Software,Project Mgmt Tool,2.0,121.77,M. Gupta,Credit Card,Returning
ORD100329,27-May-2024,CUST1329,ARJUN GUPTA, East,Office Supplies,Sticky Notes,4.0,438.94,S. Khan,Wallet,Returning
ORD100429,07-29-2024,CUST1009,VIVAAN JOSHI,North,Electronics,Webcam HD,1.0,329.93,A. Sharma,Debit Card,Returning
ORD101012,05/09/2025,CUST1172,Vivaan Verma,EAST,Furniture,Bookshelf,1.0,381.41,S. Khan,Credit Card,Returning
ORD100079,10-24-2025,CUST1079,Ananya Nair,EAST,Software,VPN Subscription,1.0,153.72,N. Joshi,Wallet,New
ORD101052,03-Jun-2025,CUST1212,Vihaan Verma,East,Electronics,Mechanical Keyboard,1.0,273.65,N. Joshi,UPI,Returning
ORD100937,17-Jun-2024,CUST1097,Krishna Nair,SOUTH,Furniture,Desk Lamp,2.0,8.43,S. Khan,Credit Card,New
ORD100834,2025-07-08,CUST1414,Vihaan Gupta,west,Software,Project Mgmt Tool,1.0,302.85,S. Khan,Wallet,New
ORD100749,30-Jan-2024,CUST1329,Ananya Verma,SOUTH,Office Supplies,Notebook Pack,2.0,166.5,P. Iyer,UPI,New
ORD100890,07-May-2024,CUST1050,Pari Kumar,east,Software,VPN Subscription,2.0,294.57,R. Verma,Net Banking,New
ORD100254,01/01/2024,CUST1254,SAI NAIR,South,Office Supplies,Pen Set,1.0,448.59,M. Gupta,Debit Card,New
ORD101396,2024-09-09,CUST1136,Aadhya Joshi,EAST,Office Supplies,Sticky Notes,4.0,354.88,S. Khan,Wallet,New
ORD101576,2025-09-22,CUST1316,Kavya Malhotra,NORTH,Software,Cloud Backup Plan,2.0,232.95,P. Iyer,Wallet,Returning
ORD101108,07-27-2025,CUST1268,Navya Kumar,east,Electronics,USB-C Hub,4.0,162.12,P. Iyer,Net Banking,Returning
ORD100136,2024-05-23,CUST1136,Saanvi Nair,east,Office Supplies,Pen Set,3.0,31.73,M. Gupta,Wallet,Returning
ORD101135,21-Mar-2025,CUST1295,Vihaan Mehta,NORTH,Furniture,Desk Lamp,,446.21,A. Sharma,Wallet,Returning
ORD101218,02-13-2025,CUST1378,Diya Kumar,west,Furniture,Standing Desk,2.0,292.13,M. Gupta,UPI,New
ORD100852,2025-06-09,CUST1012,Aarav Patel,South,Office Supplies,Desk Organizer,1.0,182.06,R. Verma,Wallet,Returning
ORD101202,15-Jun-2025,CUST1362,  REYANSH SHARMA  ,EAST,Electronics,Mechanical Keyboard,2.0,358.63,M. Gupta,Credit Card,New
ORD100723,30-Nov-2024,CUST1303,Pari Iyer,North,Furniture,Office Chair,2.0,262.07,M. Gupta,Credit Card,New
ORD100859,24-Mar-2025,CUST1019,Vivaan Agarwal,EAST,Furniture,Bookshelf,-4.0,345.53,M. Gupta,Wallet,New
ORD100969,2025-06-15,CUST1129,Aarav Joshi,South,Software,Cloud Backup Plan,5.0,86.21,P. Iyer,Net Banking,Returning
ORD100496,2024-06-14,CUST1076,Ayaan Reddy,WEST,Office Supplies,Sticky Notes,1.0,348.77,M. Gupta,Credit Card,New
ORD100950,2024-12-04,CUST1110,Aarav Gupta,south,Furniture,Desk Lamp,2.0,300.74,N. Joshi,Net Banking,Returning
ORD100805,31-May-2024,CUST1385,Aditya Patel,East,Electronics,27in Monitor,4.0,253.43,P. Iyer,UPI,Returning
ORD100129,10-Apr-2024,CUST1129,Krishna Patel,WEST,Furniture,Bookshelf,3.0,412.13,R. Verma,Debit Card,New
ORD100337,10-03-2024,CUST1337,Navya Malhotra,North,Furniture,Filing Cabinet,1.0,120.86,R. Verma,Wallet,New
ORD100968,01-08-2024,CUST1128,Reyansh Reddy,South,Electronics,Mechanical Keyboard,1.0,34.07,S. Khan,Net Banking,Returning
ORD100608,12-30-2025,CUST1188,Kavya Mehta,West,Office Supplies,Pen Set,5.0,164.55,M. Gupta,Credit Card,Returning
ORD101148,25-Feb-2025,CUST1308,Krishna Nair,SOUTH,Electronics,27in Monitor,2.0,35.81,M. Gupta,Credit Card,Returning
ORD100195,2025-02-15,CUST1195,Saanvi Gupta,West,Office Supplies,Sticky Notes,4.0,401.19,P. Iyer,Net Banking,New
ORD101250,05-22-2025,CUST1410,  Riya Iyer  ,North ,Electronics,Webcam HD,-4.0,,N. Joshi,Credit Card,New
ORD101593,10-Dec-2024,CUST1333,Aadhya Joshi,east,Furniture,Standing Desk,1.0,428.23,M. Gupta,Credit Card,Returning
ORD100909,2024-03-24,CUST1069,Sai Agarwal,North,Electronics,USB-C Hub,2.0,220.5,N. Joshi,Net Banking,New
ORD100584,08-03-2025,CUST1164,Navya Verma,west,Furniture,Bookshelf,3.0,404.87,M. Gupta,Net Banking,Returning
ORD100103,08-08-2024,CUST1103,Aditya Iyer,west,Software,Antivirus License,1.0,30.34,S. Khan,Net Banking,New
ORD101491,09-02-2025,CUST1231,AYAAN MALHOTRA,NORTH,Office Supplies,Sticky Notes,2.0,372.37,P. Iyer,Debit Card,New
ORD101505,18/02/2024,CUST1245,Ananya Joshi,East,Office Supplies,Pen Set,1.0,128.31,S. Khan,UPI,Returning
ORD100719,08-Aug-2024,CUST1299,Saanvi Patel,East,Furniture,Filing Cabinet,2.0,55.22,N. Joshi,Wallet,Returning
ORD100884,03/11/2024,CUST1044,AADHYA KUMAR,east,Furniture,Desk Lamp,2.0,368.54,A. Sharma,Wallet,Returning
ORD100776,2024-02-06,CUST1356,Pari Verma,West,Electronics,27in Monitor,1.0,294.8,P. Iyer,Wallet,Returning
ORD100849,21/06/2024,CUST1009,Diya Malhotra,EAST,Office Supplies,Sticky Notes,2.0,381.89,A. Sharma,Debit Card,New
ORD100894,15-Jan-2024,CUST1054,Arjun Kumar,south,Electronics,USB-C Hub,1.0,267.23,N. Joshi,Net Banking,Returning
ORD100227,12-02-2025,CUST1227,Saanvi Iyer,SOUTH,Furniture,Office Chair,1.0,13.73,S. Khan,Debit Card,Returning
ORD101516,18/12/2024,CUST1256,Saanvi Mehta,east,Software,Project Mgmt Tool,1.0,352.52,N. Joshi,Debit Card,Returning
ORD101299,2025-09-05,CUST1039,Reyansh Reddy,east,Electronics,USB-C Hub,,446.04,P. Iyer,Net Banking,New
ORD100126,08-18-2024,CUST1126,Sai Agarwal,West,Furniture,Filing Cabinet,1.0,364.15,M. Gupta,Wallet,New
ORD100405,11/01/2025,CUST1405,Navya Iyer,east,Electronics,27in Monitor,1.0,14.24,N. Joshi,UPI,New
ORD100775,2025-06-14,CUST1355,  ANANYA SHARMA  ,east,Office Supplies,Pen Set,1.0,328.04,N. Joshi,Debit Card,New
ORD100821,2025-05-28,CUST1401,Saanvi Verma,east,Office Supplies,Desk Organizer,1.0,262.36,N. Joshi,Debit Card,Returning
ORD100711,2025-07-01,CUST1291,Vihaan Patel,south,Electronics,27in Monitor,1.0,205.41,R. Verma,Debit Card,New
ORD101521,24/02/2025,CUST1261,Aadhya Verma,EAST,Software,Project Mgmt Tool,5.0,411.92,R. Verma,Wallet,New
ORD101060,2024-12-01,CUST1220,Saanvi Agarwal,North ,Software,VPN Subscription,,79.02,S. Khan,Net Banking,Returning
ORD101163,12-30-2024,CUST1323,Vihaan Chopra,south,Software,Cloud Backup Plan,5.0,96.15,P. Iyer,Debit Card,Returning
ORD100303,25-Jul-2025,CUST1303,Anika Joshi,west,Electronics,Mechanical Keyboard,1.0,91.91,P. Iyer,UPI,New
ORD100267,08-28-2024,CUST1267,Sai Gupta,west,Software,VPN Subscription,1.0,101.07,S. Khan,Wallet,New
ORD100545,04/12/2025,CUST1125,Ishaan Gupta,SOUTH,Furniture,Office Chair,1.0,71.44,S. Khan,Credit Card,New
ORD100212,2024-06-13,CUST1212,Anika Singh,SOUTH,Office Supplies,Sticky Notes,5.0,410.38,A. Sharma,Credit Card,New
ORD100896,19/04/2024,CUST1056,  Ishaan Mehta  ,East,Furniture,Desk Lamp,2.0,119.43,M. Gupta,Wallet,New
ORD101222,2025-07-17,CUST1382,Vivaan Mehta,North,Office Supplies,Desk Organizer,1.0,47.54,S. Khan,Credit Card,New
ORD100916,05-13-2024,CUST1076,Aarav Singh, East,Furniture,Standing Desk,4.0,102.53,A. Sharma,UPI,Returning
ORD100675,08-23-2025,CUST1255,Ananya Malhotra,east,Electronics,USB-C Hub,1.0,423.72,A. Sharma,Debit Card,New
ORD101289,06-27-2024,CUST1029,Anika Gupta,West,Software,Project Mgmt Tool,2.0,380.36,A. Sharma,UPI,New
ORD100814,14/11/2025,CUST1394,Myra Joshi,west,Office Supplies,Whiteboard,1.0,280.44,A. Sharma,Net Banking,New
ORD101265,2024-12-16,CUST1005,Arjun Iyer,West,Software,Antivirus License,3.0,198.2,A. Sharma,Credit Card,New
ORD100342,2025-02-04,CUST1342,Saanvi Kumar,West,Electronics,Wireless Mouse,5.0,219.34,A. Sharma,Wallet,New
ORD100549,05-01-2024,CUST1129,Vihaan Kumar,West,Electronics,Mechanical Keyboard,1.0,403.85,M. Gupta,Debit Card,Returning
ORD101214,2025-03-07,CUST1374,Arjun Kumar,SOUTH,Furniture,Filing Cabinet,5.0,449.63,A. Sharma,Debit Card,Returning
ORD100966,26-Sep-2025,CUST1126,Anika Joshi,NORTH,Furniture,Bookshelf,1.0,228.82,S. Khan,UPI,Returning
ORD101230,07-08-2025,CUST1390,Riya Chopra,east,Electronics,Webcam HD,-1.0,105.41,M. Gupta,Credit Card,New
ORD100295,2025-01-24,CUST1295,Ishaan Chopra,EAST,Electronics,Wireless Mouse,3.0,222.22,S. Khan,Wallet,New
ORD100695,28/02/2025,CUST1275,  Krishna Sharma  ,North ,Office Supplies,Sticky Notes,2.0,126.04,R. Verma,Debit Card,New
ORD100073,24/01/2025,CUST1073,Aarav Khan,EAST,Furniture,Office Chair,3.0,,A. Sharma,Net Banking,Returning
ORD100605,14/09/2024,CUST1185,  Aadhya Patel  ,North ,Furniture,Office Chair,3.0,396.4,M. Gupta,Debit Card,New
ORD100104,22/02/2024,CUST1104,  Diya Agarwal  ,North ,Office Supplies,Sticky Notes,3.0,252.52,P. Iyer,Wallet,New
ORD100645,2024-06-04,CUST1225,Pari Malhotra, East,Office Supplies,Desk Organizer,3.0,305.87,N. Joshi,Wallet,Returning
ORD101581,2024-05-30,CUST1321,Pari Patel,south,Furniture,Bookshelf,2.0,165.98,P. Iyer,Net Banking,New
ORD101040,03-22-2025,CUST1200,Navya Mehta,north,Furniture,Office Chair,1.0,79.92,A. Sharma,UPI,New
ORD100439,01-15-2025,CUST1019,PARI KUMAR,West,Electronics,USB-C Hub,3.0,142.04,M. Gupta,UPI,New
ORD101019,29-Dec-2025,CUST1179,Myra Reddy,North,Electronics,Wireless Mouse,1.0,94.58,P. Iyer,UPI,New
ORD100091,10-Jul-2024,CUST1091,Kavya Malhotra,NORTH,Software,VPN Subscription,5.0,170.37,S. Khan,Credit Card,Returning
ORD101112,2024-05-08,CUST1272,Myra Agarwal, East,Furniture,Bookshelf,2.0,12.49,S. Khan,Credit Card,New
ORD101414,2024-04-15,CUST1154,Krishna Sharma,North ,Software,Project Mgmt Tool,1.0,436.04,A. Sharma,Net Banking,New
ORD100908,2025-03-08,CUST1068,Aditya Joshi,West,Office Supplies,Desk Organizer,3.0,211.72,A. Sharma,Credit Card,New
ORD100102,04/03/2025,CUST1102,Vivaan Kumar,West,Office Supplies,Notebook Pack,1.0,367.56,R. Verma,UPI,Returning
ORD100238,21-Nov-2024,CUST1238,Vihaan Kumar,EAST,Office Supplies,Desk Organizer,5.0,153.13,M. Gupta,Net Banking,Returning
ORD101375,08-Apr-2025,CUST1115,Vihaan Joshi,East,Software,Project Mgmt Tool,1.0,273.1,A. Sharma,Credit Card,New
ORD100942,11/01/2024,CUST1102,  Vihaan Khan  ,South,Furniture,Filing Cabinet,1.0,307.69,R. Verma,UPI,New
ORD101270,02-Feb-2024,CUST1010,Saanvi Joshi,West,Software,VPN Subscription,2.0,357.2,P. Iyer,UPI,New
ORD100938,2024-01-27,CUST1098,Aditya Nair,North ,Office Supplies,Notebook Pack,1.0,173.83,N. Joshi,Wallet,New
ORD101181,01-09-2024,CUST1341,Riya Sharma,North,Office Supplies,Pen Set,1.0,223.08,A. Sharma,Net Banking,Returning
ORD100005,2024-02-18,CUST1005,Ayaan Gupta,WEST,Software,Cloud Backup Plan,1.0,285.33,S. Khan,Wallet,Returning
ORD101464,21/09/2024,CUST1204,  ARJUN CHOPRA  ,south,Office Supplies,Desk Organizer,1.0,210.73,S. Khan,Credit Card,New
ORD100965,04-28-2024,CUST1125,Ayaan Verma,EAST,Office Supplies,Pen Set,-3.0,38.61,R. Verma,UPI,New
ORD100018,02-06-2024,CUST1018,Aditya Malhotra,WEST,Electronics,Wireless Mouse,1.0,197.97,A. Sharma,Net Banking,New
ORD100121,23-Oct-2025,CUST1121,Aadhya Gupta,North ,Electronics,USB-C Hub,3.0,446.84,S. Khan,Credit Card,New
ORD100661,10-20-2025,CUST1241,Ayaan Khan,SOUTH,Electronics,27in Monitor,3.0,71.55,R. Verma,UPI,New
ORD101363,27-May-2024,CUST1103,Ayaan Khan,North,Software,Project Mgmt Tool,2.0,106.97,S. Khan,Net Banking,Returning
ORD100274,05-25-2025,CUST1274,Myra Singh,South,Office Supplies,Notebook Pack,-5.0,316.05,R. Verma,Credit Card,Returning
ORD100433,18-Dec-2025,CUST1013,Krishna Malhotra,EAST,Furniture,Office Chair,5.0,292.59,S. Khan,Net Banking,Returning
ORD100811,09-29-2025,CUST1391,ARJUN JOSHI,east,Software,Project Mgmt Tool,2.0,253.87,M. Gupta,Net Banking,Returning
ORD101300,2024-08-20,CUST1040,Aditya Agarwal,west,Office Supplies,Pen Set,2.0,331.14,R. Verma,Wallet,Returning
ORD101335,07-25-2025,CUST1075,  Aarav Malhotra  ,west,Furniture,Filing Cabinet,1.0,113.21,M. Gupta,Wallet,Returning
ORD101506,06/09/2024,CUST1246,  Aadhya Joshi  ,East,Office Supplies,Desk Organizer,5.0,84.26,R. Verma,Net Banking,Returning
ORD101522,2025-05-26,CUST1262,Vihaan Agarwal,WEST,Office Supplies,Notebook Pack,4.0,446.07,A. Sharma,UPI,New
ORD100181,26/06/2024,CUST1181,Saanvi Patel,East,Office Supplies,Pen Set,2.0,269.89,A. Sharma,Net Banking,New
ORD100184,09-20-2025,CUST1184,Sai Mehta,WEST,Software,Cloud Backup Plan,2.0,302.16,P. Iyer,Debit Card,New
ORD100406,17/03/2025,CUST1406,Krishna Kumar,SOUTH,Office Supplies,Desk Organizer,2.0,447.88,S. Khan,Debit Card,New
ORD100865,29-Aug-2024,CUST1025,Aarav Patel,West,Software,VPN Subscription,5.0,418.1,R. Verma,Net Banking,New
ORD100520,11/09/2025,CUST1100,Diya Reddy,South,Furniture,Standing Desk,4.0,371.13,M. Gupta,Debit Card,New
ORD101003,2025-03-09,CUST1163,Krishna Malhotra,NORTH,Office Supplies,Notebook Pack,3.0,196.8,S. Khan,Net Banking,New
ORD100380,19/09/2025,CUST1380,Diya Patel,north,Furniture,Desk Lamp,,51.8,R. Verma,Net Banking,New
ORD100427,24/11/2025,CUST1007,Vivaan Sharma,east,Office Supplies,Pen Set,1.0,373.95,S. Khan,Credit Card,New
ORD100078,2024-12-17,CUST1078,VIVAAN KHAN,south,Software,Project Mgmt Tool,1.0,25.3,M. Gupta,Debit Card,Returning
ORD101009,07-16-2024,CUST1169,Navya Verma,West,Furniture,Office Chair,2.0,20.49,N. Joshi,UPI,New
ORD101589,26/10/2025,CUST1329,Diya Patel,East,Office Supplies,Notebook Pack,2.0,388.52,M. Gupta,Debit Card,New
ORD100607,18-May-2024,CUST1187,Pari Gupta,east,Software,Cloud Backup Plan,2.0,141.07,M. Gupta,Debit Card,Returning
ORD101513,22-Oct-2024,CUST1253,Reyansh Nair,East,Office Supplies,Desk Organizer,1.0,141.45,S. Khan,Debit Card,New
ORD101544,05-13-2024,CUST1284,  Kavya Verma  ,WEST,Office Supplies,Sticky Notes,1.0,441.31,N. Joshi,UPI,Returning
ORD101470,02/11/2025,CUST1210,Reyansh Singh,North ,Office Supplies,Notebook Pack,4.0,272.44,A. Sharma,Credit Card,New
ORD101057,06/04/2024,CUST1217,Aditya Joshi,West,Furniture,Office Chair,3.0,397.18,P. Iyer,Debit Card,Returning
ORD101091,20/08/2024,CUST1251,Arjun Nair,South,Office Supplies,Desk Organizer,1.0,8.63,R. Verma,Net Banking,New
ORD101101,02-Aug-2025,CUST1261,Riya Reddy,WEST,Software,VPN Subscription,2.0,40.79,M. Gupta,Debit Card,New
ORD101129,09-05-2025,CUST1289,Ishaan Joshi,EAST,Software,Antivirus License,-1.0,127.77,M. Gupta,UPI,Returning
ORD101235,28-Jan-2024,CUST1395,Arjun Sharma, East,Software,VPN Subscription,2.0,35.03,P. Iyer,UPI,New
ORD101421,18-Dec-2024,CUST1161,Ananya Chopra,east,Software,Antivirus License,3.0,269.82,P. Iyer,Debit Card,New
ORD100958,05-14-2025,CUST1118,RIYA PATEL,North ,Furniture,Filing Cabinet,2.0,107.1,N. Joshi,Wallet,New
ORD100559,09-03-2024,CUST1139,Reyansh Joshi,north,Electronics,USB-C Hub,1.0,439.69,A. Sharma,Credit Card,Returning
ORD100846,28-Jan-2025,CUST1006,Aadhya Mehta,South,Electronics,Wireless Mouse,1.0,247.24,M. Gupta,Net Banking,Returning
ORD100690,10-Apr-2025,CUST1270,Pari Kumar,north,Electronics,USB-C Hub,-1.0,213.43,A. Sharma,Wallet,Returning
ORD101560,19/11/2025,CUST1300,KRISHNA KUMAR,north,Furniture,Desk Lamp,2.0,354.13,A. Sharma,Wallet,Returning
ORD101504,07/01/2024,CUST1244,ANANYA SHARMA,South,Furniture,Bookshelf,4.0,336.14,A. Sharma,Debit Card,Returning
ORD100436,09/08/2025,CUST1016,Ishaan Kumar,east,Office Supplies,Sticky Notes,4.0,237.69,P. Iyer,UPI,New
ORD100490,23/02/2024,CUST1070,Aditya Chopra,east,Software,Antivirus License,2.0,63.5,R. Verma,Debit Card,New
ORD100514,09-Oct-2025,CUST1094,Kavya Chopra,east,Software,Antivirus License,3.0,13.13,M. Gupta,Debit Card,New
ORD101482,10-20-2025,CUST1222,Pari Agarwal,North ,Furniture,Standing Desk,1.0,447.99,R. Verma,Credit Card,New
ORD101387,17-Feb-2025,CUST1127,Vihaan Verma,east,Office Supplies,Sticky Notes,5.0,24.21,M. Gupta,Debit Card,New
ORD100069,04-20-2024,CUST1069,Anika Singh,EAST,Electronics,Webcam HD,3.0,58.78,M. Gupta,Wallet,New
ORD100808,12-Mar-2024,CUST1388,Diya Patel,SOUTH,Office Supplies,Notebook Pack,4.0,248.94,R. Verma,Wallet,New
ORD101184,2024-05-02,CUST1344,Aadhya Agarwal,west,Office Supplies,Notebook Pack,4.0,378.9,A. Sharma,Debit Card,Returning
ORD100011,21/04/2024,CUST1011,Vivaan Iyer,west,Electronics,Wireless Mouse,2.0,92.07,R. Verma,Credit Card,Returning
ORD100144,2025-07-03,CUST1144,Riya Sharma,WEST,Software,VPN Subscription,1.0,347.88,A. Sharma,Wallet,Returning
ORD100917,08-22-2024,CUST1077,Ishaan Chopra,West,Furniture,Bookshelf,3.0,248.21,N. Joshi,Credit Card,New
ORD100639,08-Aug-2024,CUST1219,Anika Agarwal,north,Furniture,Desk Lamp,1.0,298.42,A. Sharma,Debit Card,Returning
ORD100176,2024-09-12,CUST1176,Saanvi Chopra,EAST,Office Supplies,Notebook Pack,5.0,53.04,R. Verma,Debit Card,New
ORD100994,2024-09-15,CUST1154,Pari Khan,North,Electronics,27in Monitor,1.0,339.07,M. Gupta,Credit Card,Returning
ORD100440,15-Feb-2024,CUST1020,Myra Sharma,EAST,Office Supplies,Desk Organizer,5.0,261.29,S. Khan,Wallet,New
ORD100521,12-07-2024,CUST1101,Aadhya Verma,East,Electronics,Webcam HD,,392.03,R. Verma,UPI,New
ORD101595,12-26-2024,CUST1335,Krishna Mehta,EAST,Office Supplies,Notebook Pack,5.0,433.17,P. Iyer,UPI,Returning
ORD101004,17-Nov-2025,CUST1164,Kavya Reddy, East,Furniture,Office Chair,1.0,137.44,N. Joshi,Net Banking,Returning
ORD101255,11-12-2024,CUST1415,Myra Iyer,North,Office Supplies,Desk Organizer,2.0,78.74,P. Iyer,Credit Card,New
ORD101234,2025-10-16,CUST1394,Diya Kumar,WEST,Electronics,USB-C Hub,,79.06,P. Iyer,UPI,Returning
ORD100143,22-Feb-2025,CUST1143,Ishaan Chopra,North ,Office Supplies,Whiteboard,1.0,287.93,S. Khan,Credit Card,Returning
ORD100753,2024-10-27,CUST1333,Diya Iyer,SOUTH,Furniture,Desk Lamp,3.0,449.75,N. Joshi,Net Banking,New
ORD100519,03-17-2024,CUST1099,Diya Kumar,SOUTH,Office Supplies,Pen Set,2.0,176.75,P. Iyer,UPI,New
ORD100030,18/02/2025,CUST1030,Myra Sharma,West,Furniture,Filing Cabinet,5.0,414.44,M. Gupta,Wallet,New
ORD101322,03/12/2024,CUST1062,Riya Reddy,South,Furniture,Bookshelf,-1.0,62.97,M. Gupta,UPI,Returning
ORD100822,06/02/2025,CUST1402,Riya Malhotra,West,Furniture,Bookshelf,3.0,339.42,N. Joshi,UPI,New
ORD100428,07-24-2025,CUST1008,  Ananya Agarwal  ,north,Software,Cloud Backup Plan,1.0,385.21,A. Sharma,UPI,Returning
ORD100612,18-Feb-2025,CUST1192,KAVYA IYER,North ,Electronics,Webcam HD,1.0,370.56,N. Joshi,UPI,New
ORD101032,04-05-2024,CUST1192,Aditya Chopra,West,Electronics,Webcam HD,1.0,413.43,N. Joshi,Debit Card,New
ORD100156,12-Jan-2025,CUST1156,Aditya Iyer,west,Software,Antivirus License,-5.0,152.66,N. Joshi,UPI,Returning
ORD100539,2025-05-30,CUST1119,Aditya Khan,WEST,Electronics,27in Monitor,1.0,272.83,M. Gupta,Credit Card,New
ORD101290,2025-08-29,CUST1030,  Aditya Verma  ,east,Software,Cloud Backup Plan,4.0,387.49,A. Sharma,Wallet,New
ORD100461,2024-07-25,CUST1041,Diya Singh,north,Electronics,27in Monitor,3.0,91.7,N. Joshi,Net Banking,Returning
ORD100576,22-Feb-2024,CUST1156,Riya Iyer,east,Software,Project Mgmt Tool,1.0,423.21,P. Iyer,Wallet,New
ORD101362,2025-01-31,CUST1102,Pari Nair,East,Electronics,Mechanical Keyboard,-1.0,,S. Khan,UPI,New
ORD100255,19/08/2024,CUST1255,Pari Patel,North,Furniture,Desk Lamp,5.0,418.93,A. Sharma,Wallet,New
ORD100979,2025-09-15,CUST1139,Aditya Singh,South,Software,VPN Subscription,1.0,183.84,R. Verma,Credit Card,Returning
ORD101185,02/01/2025,CUST1345,Myra Singh,SOUTH,Electronics,Webcam HD,2.0,,P. Iyer,Credit Card,New
ORD101006,29-Sep-2024,CUST1166,Anika Reddy,west,Office Supplies,Notebook Pack,2.0,279.42,S. Khan,Debit Card,Returning
ORD100560,02-04-2025,CUST1140,Ishaan Iyer,NORTH,Electronics,USB-C Hub,1.0,318.57,A. Sharma,Wallet,New
ORD100208,11/09/2024,CUST1208,Reyansh Sharma,East,Furniture,Desk Lamp,3.0,145.94,A. Sharma,Credit Card,Returning
ORD100910,10-23-2025,CUST1070,SAANVI NAIR,north,Furniture,Bookshelf,2.0,123.28,M. Gupta,Wallet,Returning
ORD101311,21-Jul-2025,CUST1051,Ayaan Joshi,west,Office Supplies,Notebook Pack,,285.73,M. Gupta,Credit Card,New
ORD100001,08-08-2024,CUST1001,Sai Mehta,south,Furniture,Office Chair,1.0,48.99,A. Sharma,UPI,New
ORD101365,21-Nov-2024,CUST1105,ANANYA NAIR,South,Furniture,Bookshelf,1.0,166.0,N. Joshi,Debit Card,Returning
ORD100269,15/12/2025,CUST1269,Riya Malhotra,EAST,Software,VPN Subscription,5.0,286.92,N. Joshi,Wallet,Returning
ORD100265,06-27-2024,CUST1265,Reyansh Reddy,West,Furniture,Desk Lamp,3.0,151.69,A. Sharma,UPI,Returning
ORD100914,02-05-2025,CUST1074,Vivaan Kumar,north,Office Supplies,Notebook Pack,1.0,401.47,N. Joshi,Net Banking,New
ORD100230,12-05-2024,CUST1230,Aditya Patel,north,Software,VPN Subscription,3.0,137.76,M. Gupta,Credit Card,New
ORD101592,31-Mar-2025,CUST1332,Ananya Nair,east,Office Supplies,Pen Set,3.0,175.62,P. Iyer,Net Banking,Returning
ORD101119,2025-02-14,CUST1279,Ayaan Sharma,SOUTH,Office Supplies,Pen Set,,98.35,S. Khan,UPI,Returning
